"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Medium_04.M_Decal_Rip_Medium_04","49","44","1","1","0.000000","0","862"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Medium_03.M_Decal_Rip_Medium_03","49","44","1","1","0.000000","0","899"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Scratches_Medium_01.M_Decal_Scratches_Medium_01","49","31","1","1","0.000000","0","441"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Medium_02.M_Decal_Rip_Medium_02","49","44","1","1","0.000000","0","862"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Medium_01.M_Decal_Rip_Medium_01","49","44","1","1","0.000000","0","862"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Large_03.M_Decal_Rip_Large_03","49","44","1","1","0.000000","0","887"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Large_02.M_Decal_Rip_Large_02","49","44","1","1","0.000000","0","862"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Large_01.M_Decal_Rip_Large_01","49","44","1","1","0.000000","0","862"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Blood_Base.M_Decal_Blood_Base","49","44","5","1","24.780733","0","708"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Decals_Footsetps_Bare_04.M_Decals_Footsetps_Bare_04","49","31","1","1","0.000000","0","481"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Decals_Footsetps_Bare_03.M_Decals_Footsetps_Bare_03","49","31","1","1","0.000000","0","481"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Decals_Footsetps_Bare_02.M_Decals_Footsetps_Bare_02","49","31","1","1","0.000000","0","481"
"/Game/ExternalAssets/SimpleDungeons/Materials/M_SimpleDungeons.M_SimpleDungeons","49","23","6","1","15.155538","0","278"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_Wire_White.M_Wire_White","49","18","1","1","16.920038","0","176"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_Wire.M_Wire","49","18","1","1","0.000000","0","176"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_10.M_PolygonPrototype_10","49","23","1","1","0.000000","0","261"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_09.M_PolygonPrototype_09","49","23","1","1","0.000000","0","261"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_08.M_PolygonPrototype_08","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_07.M_PolygonPrototype_07","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_06.M_PolygonPrototype_06","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_05.M_PolygonPrototype_05","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_04.M_PolygonPrototype_04","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_03.M_PolygonPrototype_03","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_02.M_PolygonPrototype_02","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_PolygonPrototype_01.M_PolygonPrototype_01","49","35","1","1","7.825977","0","535"
"/Game/ExternalAssets/PolygonLegendaryChest/Materials/Mat_Polygon_LegendaryChest_01.Mat_Polygon_LegendaryChest_01","49","14","1","1","0.000000","0","87"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_04_Dark.M_PolyKnights_04_Dark","49","14","1","1","9.808254","0","71"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_04.M_PolyKnights_04","49","14","1","1","0.000000","0","71"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_03_Dark.M_PolyKnights_03_Dark","49","14","1","1","0.000000","0","71"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_03.M_PolyKnights_03","49","14","1","1","0.000000","0","71"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_02_Dark.M_PolyKnights_02_Dark","49","14","1","1","0.000000","0","84"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_02.M_PolyKnights_02","49","14","1","1","0.000000","0","71"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_01_GrassSwap.M_PolyKnights_01_GrassSwap","49","14","1","1","0.000000","0","74"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_01_Dark.M_PolyKnights_01_Dark","49","14","1","1","0.000000","0","71"
"/Game/ExternalAssets/PolygonKnights/Materials/M_Statue.M_Statue","49","28","1","1","21.603872","0","282"
"/Game/ExternalAssets/PolygonKnights/Materials/M_PolyKnights_01.M_PolyKnights_01","49","28","1","1","9.842462","0","213"
"/Game/ExternalAssets/PolygonKnights/Materials/M_Character_Knight_Yellow.M_Character_Knight_Yellow","49","26","2","1","9.908641","0","216"
"/Game/ExternalAssets/PolygonKnights/Materials/M_Character_Knight_Orange.M_Character_Knight_Orange","49","26","2","1","0.000000","0","216"
"/Game/ExternalAssets/PolygonKnights/Materials/M_Character_Knight_Blue.M_Character_Knight_Blue","49","26","2","1","0.000000","0","216"
"/Game/ExternalAssets/PolygonKnights/Materials/M_Character_Knight_Black.M_Character_Knight_Black","49","26","2","1","0.000000","0","216"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","0","8","2","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","49","0","20","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","10","1","0.000000","0","0"
"/Game/ExternalAssets/PolygonPrototype/Materials/Base/M_PolygonPrototype_Gobal_Grid_01_Base.M_PolygonPrototype_Gobal_Grid_01_Base","49","23","1","1","14.941204","0","102"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Shaders/M_Grunge_Base.M_Grunge_Base","49","23","7","1","14.464600","0","115"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","116","2","2","84.385178","0","1290"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","60"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","70","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","144","6","0.000000","0","0"
